id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
41358076,"Villa Manoli, Charming and comfortable villa. Free Wifi and full A/C",105711740,3Villas Menorca,,Sant Lluís,39.81098,4.26991,Entire home/apt,800,7,0,,,97,350
41366988,Casa típica menorquina con encanto en Ciudadela,324939735,Bruno,,Ciutadella de Menorca,40.00312,3.83673,Entire home/apt,127,3,0,,,11,93
41370568,"Apartamento con piscina, terraza y jardín",324939735,Bruno,,Ciutadella de Menorca,40.00176,3.7985,Entire home/apt,63,3,0,,,11,135
41388764,Bini-Lluna,42852149,Melody Brown,,Ciutadella de Menorca,39.98114,3.84404,Entire home/apt,230,7,0,,,8,51
41388886,Bright Apartment in Mao,212462359,Joaquin,,Mahón,39.89009,4.26823,Entire home/apt,125,6,0,,,1,165
41400173,CASA RURAL MENORCA BINI AUMAIA,325616671,Tonia,,Es Mercadal,39.99386,4.08975,Entire home/apt,235,6,0,,,1,202
41425480,Primer Amanecer de España,8201585,Eva,,Es Castell,39.87423,4.29708,Private room,40,2,0,,,1,255
41431934,Hogar acogedor y céntrico a 1 minuto del puerto!!,201558643,Aina,,Ciutadella de Menorca,40.00176,3.83696,Entire home/apt,69,1,2,2020-03-01,0.60,1,1
41433564,Casa tradicional menorquina en el casco antiguo,324939735,Bruno,,Ciutadella de Menorca,39.99959,3.8369,Entire home/apt,72,3,0,,,11,158
41440688,Peaceful apartment with terrace and pool,71054511,Emma,,Es Mercadal,40.01216,4.18964,Entire home/apt,65,2,0,,,2,190
41467214,Maravilloso apto. de diseño a 1 minuto de la playa,112840277,Rev-Pave Sl,,Ciutadella de Menorca,39.97842,3.83619,Entire home/apt,200,5,0,,,24,238
41475871,Luxury Sailing Yacht in Menorca,41833889,Elena,,Mahón,39.88884,4.26659,Entire home/apt,2200,1,0,,,1,364
41498595,Minorque cocooning pour des vacances idylliques,326721065,Menorca Lodges,,Sant Lluís,39.83679,4.26123,Entire home/apt,450,7,0,,,1,214
41498663,Espectacular apartamento con gran terraza y vistas,56673657,Frank,,Es Mercadal,40.04849,4.11008,Entire home/apt,250,3,0,,,1,68
41503380,Casa P&P - Espectacular casa en Cala'n Blanes,6258490,Puri,,Ciutadella de Menorca,40.00754,3.79719,Entire home/apt,120,5,0,,,9,117
41504343,Dependance CASA MILOS B&B Minorca piscina sul mare,60075267,Mirca,,Sant Lluís,39.80967,4.27342,Entire home/apt,140,3,0,,,4,123
41541967,Linardo 1 | Villa con piscina y aire acondicionado,263033799,Miguel,,Ciutadella de Menorca,39.98478,3.83561,Entire home/apt,90,7,0,,,10,147
41543028,Linardo 2 | Villa con piscina y aire acondicionado,263033799,Miguel,,Ciutadella de Menorca,39.98599,3.83718,Entire home/apt,150,7,0,,,10,120
41544075,Villa Roqueta | Bonita casa con piscina en Menorca,263033799,Miguel,,Ciutadella de Menorca,39.92951,3.82657,Entire home/apt,150,7,0,,,10,133
41544215,"Apartamento con piscina,wiffi,aire acondicionado",327270250,Jorge,,Es Mercadal,40.00635,4.19401,Entire home/apt,41,2,0,,,1,0
41545234,Villa Menorquina en Cala Morell para 7 vistas mar,12482359,Chic Renting,,Ciutadella de Menorca,40.05316,3.89224,Entire home/apt,100,5,0,,,17,221
41545296,La Quinta Menorca by PortBlue Boutique,244308806,WhiteSand Hotel Management S.L.,,Ciutadella de Menorca,39.92958,3.84566,Private room,250,3,0,,,3,274
41549980,"""Can petit"" 50m del mar",327314804,Sheila,,Sant Lluís,39.82925,4.21327,Entire home/apt,50,3,0,,,1,304
41553182,Villa Sa Lluna 48 - Arenal den Castell,13024728,Menorca Habitat,,Es Mercadal,40.02114,4.18125,Entire home/apt,115,7,0,,,31,0
41573493,Menorca Biniancolla,110953056,David,,Sant Lluís,39.81571,4.25968,Private room,50,1,0,,,2,114
41574701,Galdana's House! Villa de 6 dormitorios y piscina!,327632934,Marc,,Ferreries,39.93518,3.9635,Entire home/apt,272,7,0,,,1,280
41577152,2 APARTAMENTOS EN VILLA Y PISCINA PRIVADA,12290067,David,,Ciutadella de Menorca,40.00455,3.80882,Entire home/apt,140,7,0,,,9,354
41610138,Apartamento muy acogedor a primera línea de mar,328076617,Irene,,Es Castell,39.87412,4.29591,Entire home/apt,115,5,0,,,1,172
41611443,"CHALET MUY BELLO, ZONA MUY TRANQUILA. 1 KM. CENTRO",71817290,Joana,,Ciutadella de Menorca,39.98393,3.84477,Entire home/apt,500,5,0,,,1,113
41613224,Mascaró | Preciosa villa a 200m de la playa!!,263033799,Miguel,,Ciutadella de Menorca,39.97666,3.83615,Entire home/apt,120,7,0,,,10,156
41619435,Casa con terraza y vistas al puerto de Ciudadela,324939735,Bruno,,Ciutadella de Menorca,40.00151,3.83573,Entire home/apt,74,3,0,,,11,80
41638772,"Villa Maremar en Son Bou, Menorca",328460355,Montse,,Alaior,39.90202,4.07728,Entire home/apt,180,4,0,,,1,326
41651942,Villa Rocamar superbly positioned on the cliffside,14359055,Siscu,,Ciutadella de Menorca,40.0004,3.80737,Entire home/apt,450,1,0,,,1,251
41653306,Apartamento menorquín,277809095,Ester,,Ciutadella de Menorca,40.00598,3.83904,Entire home/apt,150,2,0,,,1,122
41654407,Casita Solyluna a 200 metri dalla spiaggia,47475889,Marco,,Sant Lluís,39.81942,4.23975,Entire home/apt,100,7,0,,,1,151
41662322,Menorca piscina y playa,35235355,Carlos,,Ciutadella de Menorca,40.00403,3.81349,Entire home/apt,38,2,0,,,1,217
41674388,Linardo 3 | Villa con piscina y aire acondicionado,263033799,Miguel,,Ciutadella de Menorca,39.98404,3.83645,Entire home/apt,150,7,0,,,10,148
41683945,DUPLEX EN SON PARC,42743079,Juan,,Es Mercadal,40.03309,4.16538,Entire home/apt,120,14,0,,,2,158
41685295,APARTAMENTO RESIDENCIAL JARDÍN Y PISCINA,84751509,Cristobal,,Ciutadella de Menorca,39.92955,3.82455,Entire home/apt,75,7,0,,,1,99
41686831,Casa Típica de Menorca en Torret con piscina,314157326,Jonathan,,Sant Lluís,39.83945,4.25572,Entire home/apt,200,1,1,2020-01-20,0.29,1,90
41697734,LaCroquetaneta/OZONIZADA. LIBRE DE VIRUS,216018287,Naro,,Mahón,39.88856,4.26511,Entire home/apt,40,2,0,,,5,364
41701718,Homely Villa in Alaior with Swimming Pool,270230553,Linda - BELVILLA,,Alaior,39.87128,4.13496,Entire home/apt,200,1,0,,,3,356
41710242,Charming Apartament in Cala Blanca beach sea view,157248245,Ivan,,Ciutadella de Menorca,39.9748,3.8338,Entire home/apt,50,4,0,,,11,242
41714742,Villa a 500 metros de la playa,140443928,Raul,,Ciutadella de Menorca,39.97578,3.83469,Entire home/apt,200,4,0,,,2,211
41729528,Moderno apartamento en Calan Bosch,112840277,Rev-Pave Sl,,Ciutadella de Menorca,39.92916,3.83118,Entire home/apt,150,5,0,,,24,221
41732467,"Modern Apartment La Xica with Wi-Fi, Balcony, Terrace & Shared Pool; Street Parking Available",285578671,Bookiply,,Ciutadella de Menorca,39.97767,3.83783,Entire home/apt,119,1,0,,,31,365
41742952,COUNTRY HOUSE WITH ACCESS TO THE SEA,126878878,Gabriel,,Mahón,39.93036,4.26912,Entire home/apt,2100,2,0,,,2,235
41746694,Green and blue environment in a comfortable villa.,318751206,Minorice,,Ciutadella de Menorca,39.92573,3.82889,Entire home/apt,300,3,0,,,4,275
41750427,Resort Paradisiaco a pochi minuti dalla spiaggia,318751206,Minorice,,Ciutadella de Menorca,39.92653,3.82305,Entire home/apt,400,1,0,,,4,275
41766286,Villa independiente con piscina y vistas al mar,191679955,Joan,,Ciutadella de Menorca,39.92648,3.82137,Entire home/apt,150,2,0,,,2,165
41794688,apartment in menorca cala en blanes,330220714,Eliana,,Ciutadella de Menorca,40.00397,3.7988,Entire home/apt,41,5,0,,,1,86
41814015,"Villa near the beach,Large pool,Aircon,Good WiFi",133730538,Julie,,Ciutadella de Menorca,39.96843,3.834,Entire home/apt,437,5,0,,,1,145
41827989,"Apartamento en Cala Blanca, Ciutadella, Menorca",100477936,Sergi,,Ciutadella de Menorca,39.97323,3.83157,Entire home/apt,80,5,0,,,1,246
41828471,FANTÁSTICA FINCA BINIMASSO CON PISCINA PRIVADA,93877169,Carolina,,Ferreries,39.96983,3.99125,Entire home/apt,895,6,0,,,36,43
41828617,PRECIOSO CHALET A 50 METROS DEL MAR,330595239,Alejandro,,Sant Lluís,39.8244,4.2287,Entire home/apt,150,7,0,,,1,349
41830890,La Casita de Pita,27877662,Irene,,Alaior,39.86933,4.1343,Entire home/apt,200,5,0,,,1,332
41837347,"Apart.Can Pons,con piscina, a 50 de la playa",291525942,Sebastian,,Ferreries,39.93865,3.9629,Entire home/apt,150,4,0,,,1,152
41837596,APARTAMENTOS BINIFORCAT CB  (JAVI).,15969992,Javi,,Ciutadella de Menorca,40.00104,3.80079,Entire home/apt,59,6,0,,,1,0
41853897,ACOGEDORA CASA  A LA ORILLA DEL MAR,330859257,Antonio,,Mahón,39.90988,4.28992,Entire home/apt,200,5,0,,,1,144
41857537,VILLA  HAIZEA  UN PEQUEÑO PARAISO FRENTE AL MAR,330334436,Sergio,,Ciutadella de Menorca,39.9231,3.82336,Entire home/apt,180,3,0,,,1,154
41867764,Casita en la orilla del mar,24926080,Marian,,Es Mercadal,40.01355,4.20109,Entire home/apt,250,3,0,,,2,103
41895266,Oriol Apartment Menorca,59741791,Oriol,,Ciutadella de Menorca,39.94253,3.96089,Entire home/apt,60,3,0,,,1,247
41900774,"Apart Origen ,  a 5 minutos andando de la playa",95220062,Roser,,Ferreries,39.93641,3.96413,Entire home/apt,85,2,0,,,1,155
41907057,Super comodo! Amplio apartamento.  Son Bou Menorca,9381846,Nicolas,,Alaior,39.90443,4.06894,Entire home/apt,195,3,0,,,2,318
41907144,"Sa Figuera de Moru, Charming villa for relax & privacy in the nature",105711740,3Villas Menorca,,Es Castell,39.85357,4.27739,Entire home/apt,600,7,0,,,97,344
41918853,Apartamento a 1a Línea (Wifi + Llegada Autónoma),35621651,Marta,,Es Mercadal,40.04185,4.11756,Entire home/apt,70,2,0,,,1,262
41922128,"Holiday Home Son Xoriguer 8 with Wi-Fi, Terrace, Garden & Pool; Parking Available, Pets Allowed",285578671,Bookiply,,Ciutadella de Menorca,39.9273,3.84054,Entire home/apt,63,1,0,,,31,365
41945673,Acogedor apartamento cerca de la playa,244564581,Saul,,Ciutadella de Menorca,39.97008,3.83375,Entire home/apt,50,1,1,2020-03-02,0.49,4,351
41945676,Amplia planta baja muy cerca de la playa,244564581,Saul,,Ciutadella de Menorca,39.97027,3.83458,Entire home/apt,60,1,0,,,4,340
41945679,Encantador y tranquilo apartamento,244564581,Saul,,Ciutadella de Menorca,39.97034,3.83428,Entire home/apt,50,1,0,,,4,364
41948652,"Villa Cristina en cala'n Brut, cala'n Blanes",290055005,Cristina,,Ciutadella de Menorca,40.00045,3.80855,Entire home/apt,340,4,0,,,1,178
41972164,Seaside house Casa Ullastre de Fornells with Terrace & Sea view; Street Parking Available,285578671,Bookiply,,Es Mercadal,40.05158,4.12863,Entire home/apt,312,1,0,,,31,365
41977519,Luxury villa in Menorca☀Pool with Jacuzzi☀Free WiFi☀AC,105711740,3Villas Menorca,,Sant Lluís,39.81669,4.24883,Entire home/apt,1150,7,0,,,97,122
41980340,"Apartment with pool, 5 mins to beach, WIFI",81082367,La Villa Company,,Es Mercadal,40.02412,4.18732,Entire home/apt,100,7,0,,,7,257
41990769,Beautiful Large Modern Villa in Secluded Location,332547318,Nigel,,Mahón,39.93407,4.25101,Entire home/apt,500,3,0,,,1,166
42037062,Villa Carla Beach,14113470,Solmar Villas,,Ciutadella de Menorca,40.00192,3.81028,Entire home/apt,344,7,0,,,93,1
42037072,Villa Palm Beach,14113470,Solmar Villas,,Ciutadella de Menorca,40.00076,3.81013,Entire home/apt,346,7,0,,,93,175
42041892,Apartamento Bluebeach N2 Menorca,56481250,Apartamentos,,Ciutadella de Menorca,39.999,3.8096,Entire home/apt,80,5,0,,,12,363
42056159,Villa S’Amagada unique location fantastic sea view,256609573,Laura,,Sant Lluís,39.81713,4.25337,Entire home/apt,550,7,0,,,2,339
42069576,"""CASA SALAMANDRA"" Villa San Jaime-Son Bou Sea View",333453385,Emmanuel - François,,Alaior,39.9083,4.06654,Private room,110,1,0,,,1,0
42081089,"Modern Apartment, 5 min walk to beach, free WIFI",81082367,La Villa Company,,Es Mercadal,40.02388,4.18643,Entire home/apt,100,7,0,,,7,169
42086360,Ciutadella,216197543,Tonia,,Ciutadella de Menorca,39.99783,3.83431,Private room,30,1,0,,,3,304
42089946,CASA IRIA · Casa Rústica restaurada centro histórico de Maó,70640799,Yolanda,,Mahón,39.89088,4.26129,Entire home/apt,225,1,1,2020-03-01,0.48,2,269
42090137,Family vacations in secluded Menorca,333759123,Jorge,,Es Mercadal,40.05901,4.13033,Entire home/apt,199,2,0,,,1,222
42102716,Marvellous villa with country views & private pool,81082367,La Villa Company,,Mahón,39.86912,4.18314,Entire home/apt,145,7,0,,,7,90
42110457,Nuevo Apartamento en la costa con piscina y A/C,157248245,Ivan,,Ciutadella de Menorca,40.00415,3.79791,Entire home/apt,80,5,0,,,11,150
42115112,Apartamento primera linea de mar,110205274,Carlos,,Es Mercadal,40.04793,4.10898,Entire home/apt,100,6,0,,,1,11
42119803,CASAMON,334123127,Carlos,,Alaior,39.87296,4.13649,Entire home/apt,260,6,0,,,1,277
42126701,Apartamento en Binibeca Vell,169632648,Grupo De Gestion Vacacional,,Sant Lluís,39.82374,4.22877,Entire home/apt,60,2,0,,,7,234
42137150,Casa de lujo con piscina en Centro Ciutadella,157248245,Ivan,,Ciutadella de Menorca,39.99797,3.83793,Entire home/apt,120,5,0,,,11,258
42148398,Chalet en zona tranquila,334447058,Juana,,Ciutadella de Menorca,39.97814,3.83458,Entire home/apt,350,5,0,,,1,129
42150812,Chalet en zona tranquila a pocos metros de playa,31565208,Yanet,,Ciutadella de Menorca,39.9722,3.8304,Entire home/apt,200,5,0,,,3,163
42166282,Biniforcat ( CIUDADELA ),5806739,Inés,,Ciutadella de Menorca,40.00252,3.80154,Entire home/apt,130,5,0,,,1,342
42174797,Villaona Menorca,334748899,Maria Rosario,,Es Mercadal,40.02533,4.1873,Entire home/apt,300,7,0,,,1,46
42185732,CASA FRENTE AL MAR CON PISCINA COMUNITARIA.,21392015,Ignacio,,Es Mercadal,40.05154,4.128,Entire home/apt,310,7,0,,,6,195
42195015,Espectacular apartamento en primera línea.,21392015,Ignacio,,Es Mercadal,40.05145,4.11072,Entire home/apt,200,2,0,,,6,177
42195498,Precioso apartamento en Calan Bosch,112840277,Rev-Pave Sl,,Ciutadella de Menorca,39.92995,3.83088,Entire home/apt,200,5,0,,,24,193
42239548,Gran apartamento duplex,7776638,Guillermo,,Es Mercadal,40.04194,4.12301,Entire home/apt,240,5,0,,,2,353
42240597,Apto. reformado en zona tranquila,248802771,Las Golondrinas,,Ciutadella de Menorca,39.92615,3.82965,Entire home/apt,126,7,0,,,2,113
42241707,"Dúplex con terraza, piscina y vistas al mar",324939735,Bruno,,Ciutadella de Menorca,40.00121,3.80059,Entire home/apt,70,3,0,,,11,94
42244561,Dúplex con terraza y piscina,324939735,Bruno,,Ciutadella de Menorca,39.99947,3.7991,Entire home/apt,68,3,0,,,11,139
42244688,"Apartamento con terraza, piscina y vistas al mar",324939735,Bruno,,Ciutadella de Menorca,40.00063,3.79906,Entire home/apt,68,3,0,,,11,151
42244693,"Dúplex con terraza, piscina y vistas al mar",324939735,Bruno,,Ciutadella de Menorca,39.99927,3.80085,Entire home/apt,70,3,0,,,11,135
42244700,"Dúplex con terraza, piscina y vistas al jardín",324939735,Bruno,,Ciutadella de Menorca,39.99901,3.80034,Entire home/apt,68,3,0,,,11,0
42244714,"Dúplex con terraza, piscina y vistas al mar",324939735,Bruno,,Ciutadella de Menorca,39.99921,3.80091,Entire home/apt,70,3,0,,,11,118
42246728,Confortable chalet individual con piscina y jardín,335600948,Magdalena,,Ciutadella de Menorca,40.00452,3.81392,Entire home/apt,225,6,0,,,1,61
42251510,BONITO APARTAMENTO EN CALA'N BOSCH - CAP D'ARTRUTX,170620352,Vanessa,,Ciutadella de Menorca,39.92899,3.8311,Entire home/apt,75,5,0,,,1,285
42256715,Solymar,266459123,James Villa Holidays,,Alaior,39.86553,4.13376,Entire home/apt,287,1,0,,,129,56
42256768,Elena,266459123,James Villa Holidays,,Ciutadella de Menorca,40.00195,3.80848,Entire home/apt,197,1,0,,,129,1
42256911,Moonlight,266459123,James Villa Holidays,,Alaior,39.90759,4.07011,Entire home/apt,167,1,0,,,129,147
42263565,precioso adosado en calan bosc ( menorca),113074339,Simon,,Ciutadella de Menorca,39.97726,3.88665,Entire home/apt,50,4,0,,,1,213
42268230,"Modern apartment with pool, 5 min to beach, WIFI",81082367,La Villa Company,,Es Mercadal,40.02499,4.18704,Entire home/apt,100,6,0,,,7,169
42269765,"Villa Bini Belin with Sea View, Wi-Fi, Garden, Terraces & Pool; Street Parking Available",285578671,Bookiply,,Sant Lluís,39.82073,4.23682,Entire home/apt,142,1,0,,,31,365
42269849,"Beautiful Villa Bini Cel with Pool, Air Conditioning, Wi-Fi, Terraces & Sea View; Parking Available",285578671,Bookiply,,Sant Lluís,39.82128,4.23478,Entire home/apt,195,1,0,,,31,365
42269981,"Beautiful Villa Bini Segui with Pool, Air Conditioning, Wi-Fi & Ocean View; Parking Available",285578671,Bookiply,,Sant Lluís,39.81982,4.23375,Entire home/apt,308,1,0,,,31,365
42301680,"Villa with gated pool, air-con & fans,  free WIFI",81082367,La Villa Company,,Alaior,39.87266,4.13709,Entire home/apt,300,7,0,,,7,143
42313230,"Relax con encanto, tranquilidad y privacidad",127134647,Joan,,Mahón,39.89314,4.29413,Entire home/apt,325,5,0,,,1,244
42320517,Apartamento en paraje natural de Menorca.,11219646,Mª Angeles,,Mahón,39.96459,4.24247,Entire home/apt,95,4,0,,,2,144
42326513,Villa SES TANQUES 17,104743760,Mnk,,Mahón,39.84572,4.17264,Entire home/apt,198,1,0,,,37,220
42330357,Apartamento con piscina privada en Cala en Brut,331175228,Isabel,,Ciutadella de Menorca,40.00172,3.80847,Entire home/apt,230,4,0,,,1,110
42342550,"Modern villa , private pool & AC, 10 min to beach",81082367,La Villa Company,,Alaior,39.87731,4.1333,Entire home/apt,330,7,0,,,7,0
42343825,"Villa Maria Angeles w/ Pool, Punta Prima, Menorca",255343448,Heike,,Sant Lluís,39.81495,4.27865,Entire home/apt,350,7,0,,,1,255
42347778,Se alquila habitacion en centro de mahon,113943923,Christian,,Mahón,39.88916,4.26798,Private room,22,1,0,,,1,338
42377001,APARTAMENTOS BINIFORCAT CB (Carine),337072136,Carine,,Ciutadella de Menorca,39.99742,3.80059,Entire home/apt,50,3,0,,,1,269
42379290,Ca L'avi i S'Avia - Punta Prima,13024728,Menorca Habitat,,Sant Lluís,39.81175,4.28117,Entire home/apt,115,7,0,,,31,0
42422759,Apartamento en la playa con piscina y Ciutadella,12482359,Chic Renting,,Ciutadella de Menorca,40.00542,3.81359,Entire home/apt,45,4,0,,,17,270
42427377,ARTIEM Capri Apartamento,337716504,Artiem,,Mahón,39.88923,4.25688,Entire home/apt,200,1,0,,,2,270
42428466,"BONA UDACHA"""" WITH GARDEN AND PRIVATE POOL",93877169,Carolina,,Ciutadella de Menorca,39.98452,3.83783,Entire home/apt,437,6,0,,,36,62
42428486,CAN CANDELA!! Nice house in the old town,93877169,Carolina,,Ciutadella de Menorca,40.0035,3.83981,Entire home/apt,177,6,0,,,36,179
42428514,CARYANA II WITH GARDEN AND PRIVATE POOL,93877169,Carolina,,Ciutadella de Menorca,40.00218,3.8125,Entire home/apt,215,6,0,,,36,165
42428586,VILLA MARTA!! WITH GARDEN AND PRIVATE POOL,93877169,Carolina,,Ciutadella de Menorca,39.9754,3.83428,Entire home/apt,214,6,0,,,36,183
42430720,MAGNIFICO CHALET ADOSADO EN FORNELLS,21392015,Ignacio,,Es Mercadal,40.05705,4.13153,Entire home/apt,500,7,0,,,6,61
42432582,maison typique minorquine,337767008,Marina,,Ciutadella de Menorca,40.00274,3.83676,Entire home/apt,56,3,0,,,1,244
42447800,CHARMANTE VILLA AVEC VUE SPECTACULAIRE SUR LA MER,337915577,Stéphane,,Sant Lluís,39.82203,4.23681,Entire home/apt,211,6,0,,,1,157
42462274,ES RACO DES CORAL,93877169,Carolina,,Ciutadella de Menorca,39.96874,3.83124,Entire home/apt,174,6,0,,,36,147
42463354,Menorca Karibikstrände ganz dicht,203464348,Thomas,,Alaior,39.87302,4.13551,Entire home/apt,100,7,0,,,1,224
42496805,"En el mejor sitio de Menorca, lujo, confort, ocio.",18106330,Montse,,Ciutadella de Menorca,39.98325,3.83429,Entire home/apt,100,3,0,,,2,1
42507204,"Modern Villa Juanes with Wi-Fi, Garden, Balcony, Terrace and Pool; parking available",285578671,Bookiply,,Mahón,39.89214,4.29354,Entire home/apt,251,1,0,,,31,365
42513525,Villa Talatí,338565286,Luisa,,Es Mercadal,40.0261,4.18551,Entire home/apt,70,5,1,2020-03-09,0.56,1,313
42533615,"Casa SONEA, cala n'Brut.",338774105,Emilie,,Ciutadella de Menorca,40.0011,3.80532,Entire home/apt,450,7,0,,,1,223
42536082,"Magnificent finca w/ mini-golf, pools, padel & spa",24785577,Victoire,,Sant Lluís,39.84096,4.27632,Entire home/apt,1428,7,0,,,1,338
42536577,Stunning villa for 8 guests with uniterupted views,11406237,Bethany,,Alaior,39.9091,4.06911,Entire home/apt,287,7,0,,,1,203
42544756,Tus vacaciones de ensueño! Habitación privada!,302478431,Jennifer,,Ciutadella de Menorca,39.97341,3.83282,Private room,35,3,0,,,2,183
42545526,Nice apt with pool access & terrace,266952283,"Loic, Estelle & Co",,Es Mercadal,40.00632,4.19184,Entire home/apt,121,1,0,,,1,365
42550027,Casa Binibono,338942043,Alexandra,,Sant Lluís,39.82178,4.23131,Entire home/apt,200,3,0,,,1,203
42557360,Bonito apartamento reformado en Calan Blanes,112840277,Rev-Pave Sl,,Ciutadella de Menorca,39.99971,3.79759,Entire home/apt,150,5,0,,,24,227
42567734,Villas Amarillas,266459123,James Villa Holidays,,Ciutadella de Menorca,39.97412,3.84367,Entire home/apt,253,1,0,,,129,127
